cooperative_id,landcover_code,landcover
21306,10,Tree cover
21456,10,Tree cover
22361,10,Tree cover
22376,10,Tree cover
29950,10,Tree cover
61361,10,Tree cover
79428,10,Tree cover
79768,10,Tree cover
25945,10,Tree cover
27218,10,Tree cover
29195,10,Tree cover
32321,30,Grassland
45577,10,Tree cover
46958,10,Tree cover
49244,10,Tree cover
50598,10,Tree cover
57609,10,Tree cover
59125,10,Tree cover
61415,10,Tree cover
65826,10,Tree cover
66717,10,Tree cover
67809,10,Tree cover
82235,10,Tree cover
28056,10,Tree cover
79683,10,Tree cover
79741,10,Tree cover
79973,10,Tree cover
81657,10,Tree cover
81663,10,Tree cover
81701,10,Tree cover
81711,10,Tree cover
81723,10,Tree cover
82009,10,Tree cover
82605,10,Tree cover
40252,10,Tree cover
44418,10,Tree cover
46835,20,Shrubland
53478,10,Tree cover
54292,10,Tree cover
55484,20,Shrubland
57409,20,Shrubland
59103,40,Cropland
61483,30,Grassland
65889,10,Tree cover
65892,10,Tree cover
67754,10,Tree cover
69187,10,Tree cover
84112,20,Shrubland
51767,10,Tree cover
59114,10,Tree cover
61400,10,Tree cover
78811,10,Tree cover
82593,10,Tree cover
83731,10,Tree cover
53508,10,Tree cover
62379,10,Tree cover
75802,10,Tree cover
75956,10,Tree cover
78003,10,Tree cover
80048,10,Tree cover
80638,10,Tree cover
81856,10,Tree cover
82549,10,Tree cover
82871,10,Tree cover
83864,10,Tree cover
55232,10,Tree cover
74321,10,Tree cover
74672,10,Tree cover
75605,10,Tree cover
75618,10,Tree cover
78866,10,Tree cover
80146,10,Tree cover
82931,10,Tree cover
82996,10,Tree cover
83878,10,Tree cover
83932,10,Tree cover
83999,10,Tree cover
84179,10,Tree cover
91925,10,Tree cover
61358,10,Tree cover
77472,10,Tree cover
77659,10,Tree cover
78518,10,Tree cover
79510,10,Tree cover
80089,10,Tree cover
70821,10,Tree cover
76997,30,Grassland
78604,30,Grassland
81580,10,Tree cover
81588,10,Tree cover
83857,50,Built-up
2991,10,Tree cover
2997,10,Tree cover
2999,10,Tree cover
5365,10,Tree cover
18959,10,Tree cover
22143,10,Tree cover
24343,10,Tree cover
4057,10,Tree cover
4061,10,Tree cover
4065,10,Tree cover
4067,10,Tree cover
4077,10,Tree cover
8320,10,Tree cover
14760,10,Tree cover
14768,10,Tree cover
14775,10,Tree cover
14795,10,Tree cover
17344,10,Tree cover
4996,10,Tree cover
6527,10,Tree cover
8468,10,Tree cover
8493,10,Tree cover
12688,10,Tree cover
14828,10,Tree cover
17199,10,Tree cover
17298,10,Tree cover
17443,10,Tree cover
18545,10,Tree cover
18735,10,Tree cover
18765,10,Tree cover
18843,10,Tree cover
21608,10,Tree cover
21633,10,Tree cover
21679,10,Tree cover
21968,10,Tree cover
22006,10,Tree cover
22202,10,Tree cover
22253,10,Tree cover
22332,30,Grassland
22370,10,Tree cover
22402,10,Tree cover
23741,10,Tree cover
24196,10,Tree cover
24532,10,Tree cover
7109,10,Tree cover
8377,30,Grassland
12706,10,Tree cover
17285,10,Tree cover
17426,10,Tree cover
18846,10,Tree cover
18864,10,Tree cover
22350,10,Tree cover
23590,10,Tree cover
24539,10,Tree cover
24569,10,Tree cover
24965,10,Tree cover
25169,10,Tree cover
25321,10,Tree cover
25527,10,Tree cover
8369,10,Tree cover
8398,10,Tree cover
8512,10,Tree cover
8549,10,Tree cover
12549,10,Tree cover
12679,30,Grassland
17252,10,Tree cover
17353,10,Tree cover
18759,10,Tree cover
22177,10,Tree cover
24390,10,Tree cover
24746,10,Tree cover
17357,10,Tree cover
17449,10,Tree cover
18776,10,Tree cover
18830,10,Tree cover
21652,10,Tree cover
23848,10,Tree cover
17431,10,Tree cover
18599,10,Tree cover
18751,10,Tree cover
18827,10,Tree cover
21686,10,Tree cover
21743,10,Tree cover
22170,10,Tree cover
22186,10,Tree cover
22217,80,Water
22218,10,Tree cover
22329,10,Tree cover
24018,10,Tree cover
17472,10,Tree cover
18561,50,Built-up
18576,10,Tree cover
18600,10,Tree cover
18617,10,Tree cover
18677,10,Tree cover
18715,10,Tree cover
18769,10,Tree cover
18806,10,Tree cover
22416,10,Tree cover
23574,10,Tree cover
23659,10,Tree cover
23817,10,Tree cover
24200,10,Tree cover
24348,10,Tree cover
24464,10,Tree cover
24727,10,Tree cover
24786,10,Tree cover
24869,10,Tree cover
25313,10,Tree cover
25422,10,Tree cover
25453,10,Tree cover
25578,10,Tree cover
26967,10,Tree cover
27823,10,Tree cover
31616,10,Tree cover
31708,10,Tree cover
22049,10,Tree cover
22094,50,Built-up
22225,10,Tree cover
24499,10,Tree cover
24586,10,Tree cover
25361,10,Tree cover
25479,30,Grassland
26940,10,Tree cover
27742,10,Tree cover
3654,60,Bare / sparse
5002,50,Built-up
6433,10,Tree cover
7906,10,Tree cover
47362,10,Tree cover
48934,50,Built-up
54336,10,Tree cover
7905,30,Grassland
65805,50,Built-up
65812,50,Built-up
65908,50,Built-up
67729,50,Built-up
67730,50,Built-up
67736,10,Tree cover
67740,10,Tree cover
68615,50,Built-up
69087,10,Tree cover
69116,50,Built-up
70102,50,Built-up
71263,10,Tree cover
10770,50,Built-up
72184,50,Built-up
73412,50,Built-up
73466,10,Tree cover
73472,50,Built-up
73696,10,Tree cover
76092,10,Tree cover
76730,50,Built-up
76732,10,Tree cover
39118,50,Built-up
53476,10,Tree cover
56332,10,Tree cover
65906,50,Built-up
65917,10,Tree cover
71822,10,Tree cover
77604,10,Tree cover
77660,10,Tree cover
77672,10,Tree cover
78118,50,Built-up
78577,10,Tree cover
78714,50,Built-up
78734,50,Built-up
78735,10,Tree cover
78736,10,Tree cover
78737,10,Tree cover
78753,10,Tree cover
39165,10,Tree cover
40461,10,Tree cover
40463,10,Tree cover
54297,50,Built-up
56343,10,Tree cover
56377,10,Tree cover
56380,50,Built-up
56383,50,Built-up
56386,10,Tree cover
56849,50,Built-up
58217,50,Built-up
59138,10,Tree cover
56852,10,Tree cover
65907,10,Tree cover
71848,50,Built-up
71861,10,Tree cover
72249,10,Tree cover
73658,50,Built-up
74489,10,Tree cover
76720,50,Built-up
76758,50,Built-up
77854,50,Built-up
58206,10,Tree cover
58209,10,Tree cover
58218,50,Built-up
58228,10,Tree cover
58236,50,Built-up
58243,50,Built-up
62589,50,Built-up
62659,10,Tree cover
62734,50,Built-up
62793,10,Tree cover
62940,10,Tree cover
63087,10,Tree cover
63397,10,Tree cover
63708,10,Tree cover
63911,10,Tree cover
64114,50,Built-up
65813,50,Built-up
65817,10,Tree cover
67761,50,Built-up
72158,10,Tree cover
72182,50,Built-up
72208,10,Tree cover
72257,50,Built-up
72396,10,Tree cover
73272,10,Tree cover
77194,10,Tree cover
78823,10,Tree cover
79435,10,Tree cover
79530,10,Tree cover
79714,10,Tree cover
79999,30,Grassland
80021,50,Built-up
80047,30,Grassland
80400,10,Tree cover
80450,10,Tree cover
5226,10,Tree cover
8217,10,Tree cover
31585,10,Tree cover
32178,10,Tree cover
53485,10,Tree cover
53517,10,Tree cover
61529,10,Tree cover
72177,10,Tree cover
73386,10,Tree cover
74663,10,Tree cover
81029,10,Tree cover
81066,10,Tree cover
81364,10,Tree cover
91904,10,Tree cover
6805,10,Tree cover
6944,10,Tree cover
29190,10,Tree cover
38010,10,Tree cover
41340,50,Built-up
47871,10,Tree cover
50900,10,Tree cover
63700,10,Tree cover
70515,10,Tree cover
74001,10,Tree cover
13867,10,Tree cover
20747,10,Tree cover
22893,10,Tree cover
24373,10,Tree cover
24701,10,Tree cover
25317,10,Tree cover
25628,10,Tree cover
26947,10,Tree cover
27857,60,Bare / sparse
33287,10,Tree cover
36449,10,Tree cover
36871,10,Tree cover
44603,10,Tree cover
81196,60,Bare / sparse
14355,10,Tree cover
14881,20,Shrubland
29042,20,Shrubland
35480,10,Tree cover
35509,20,Shrubland
35523,30,Grassland
35542,10,Tree cover
38428,10,Tree cover
39423,10,Tree cover
39532,20,Shrubland
39819,20,Shrubland
39964,95,Mangrove
39966,95,Mangrove
40262,10,Tree cover
40278,10,Tree cover
40440,30,Grassland
15395,50,Built-up
52027,10,Tree cover
59108,10,Tree cover
63751,10,Tree cover
68613,10,Tree cover
75620,10,Tree cover
77594,10,Tree cover
77613,10,Tree cover
20182,20,Shrubland
41352,10,Tree cover
55461,10,Tree cover
61364,30,Grassland
68596,10,Tree cover
72169,10,Tree cover
74391,10,Tree cover
20757,10,Tree cover
21729,30,Grassland
31921,10,Tree cover
50246,50,Built-up
53514,10,Tree cover
55052,50,Built-up
63886,50,Built-up
91683,10,Tree cover
20796,10,Tree cover
26892,10,Tree cover
32863,10,Tree cover
43211,10,Tree cover
44673,10,Tree cover
47693,10,Tree cover
50913,10,Tree cover
60080,10,Tree cover
61404,10,Tree cover
63835,10,Tree cover
63872,10,Tree cover
74258,10,Tree cover
78019,10,Tree cover
81010,10,Tree cover
81353,10,Tree cover
81393,10,Tree cover
22544,20,Shrubland
61352,50,Built-up
68605,10,Tree cover
69082,10,Tree cover
69127,20,Shrubland
72246,10,Tree cover
74310,10,Tree cover
77612,10,Tree cover
81049,10,Tree cover
24942,10,Tree cover
49873,10,Tree cover
51016,10,Tree cover
51055,10,Tree cover
61382,10,Tree cover
61445,10,Tree cover
61446,30,Grassland
61565,10,Tree cover
64300,10,Tree cover
65891,10,Tree cover
65902,10,Tree cover
65912,10,Tree cover
65924,10,Tree cover
65953,10,Tree cover
68975,10,Tree cover
74245,10,Tree cover
74267,10,Tree cover
74282,10,Tree cover
35645,10,Tree cover
53519,10,Tree cover
54051,10,Tree cover
55547,10,Tree cover
57019,10,Tree cover
59134,10,Tree cover
59140,10,Tree cover
59145,10,Tree cover
61396,10,Tree cover
63882,10,Tree cover
65893,10,Tree cover
65903,10,Tree cover
65918,10,Tree cover
70075,10,Tree cover
75634,10,Tree cover
76954,10,Tree cover
77084,10,Tree cover
77959,10,Tree cover
79473,10,Tree cover
79917,10,Tree cover
91858,10,Tree cover
91891,10,Tree cover
91896,10,Tree cover
36584,10,Tree cover
53499,10,Tree cover
53518,10,Tree cover
59121,10,Tree cover
60062,10,Tree cover
61351,10,Tree cover
63895,10,Tree cover
65887,10,Tree cover
69091,10,Tree cover
74316,10,Tree cover
74381,10,Tree cover
44745,10,Tree cover
51023,10,Tree cover
53522,10,Tree cover
59098,10,Tree cover
61394,10,Tree cover
91835,30,Grassland
91836,10,Tree cover
5995,10,Tree cover
6949,50,Built-up
6950,10,Tree cover
8357,10,Tree cover
10607,50,Built-up
23318,10,Tree cover
25822,50,Built-up
25850,10,Tree cover
39983,10,Tree cover
80162,10,Tree cover
6951,10,Tree cover
8359,50,Built-up
29818,50,Built-up
30223,50,Built-up
32686,10,Tree cover
33038,10,Tree cover
36586,10,Tree cover
39450,80,Water
48636,10,Tree cover
63880,10,Tree cover
7921,50,Built-up
7924,50,Built-up
20191,10,Tree cover
32715,10,Tree cover
35465,10,Tree cover
39519,50,Built-up
56385,50,Built-up
69780,10,Tree cover
20146,50,Built-up
25707,10,Tree cover
27296,10,Tree cover
31188,10,Tree cover
32799,10,Tree cover
32933,30,Grassland
35454,50,Built-up
35537,10,Tree cover
35564,10,Tree cover
36755,10,Tree cover
46831,10,Tree cover
47313,10,Tree cover
58253,10,Tree cover
61528,10,Tree cover
61568,50,Built-up
20341,50,Built-up
22970,10,Tree cover
35559,10,Tree cover
37039,10,Tree cover
38435,10,Tree cover
50907,10,Tree cover
63723,10,Tree cover
63888,10,Tree cover
65919,10,Tree cover
76118,10,Tree cover
23396,10,Tree cover
32769,10,Tree cover
32883,10,Tree cover
36447,30,Grassland
49735,10,Tree cover
55472,10,Tree cover
69298,10,Tree cover
72915,10,Tree cover
75646,50,Built-up
31197,10,Tree cover
33070,10,Tree cover
35191,10,Tree cover
35362,10,Tree cover
35498,10,Tree cover
36776,10,Tree cover
40854,30,Grassland
44695,10,Tree cover
44784,10,Tree cover
50798,10,Tree cover
59124,10,Tree cover
68667,10,Tree cover
35546,10,Tree cover
36596,50,Built-up
36970,10,Tree cover
40237,50,Built-up
56848,60,Bare / sparse
56850,50,Built-up
65956,10,Tree cover
75630,10,Tree cover
78321,10,Tree cover
50049,10,Tree cover
65885,50,Built-up
65916,10,Tree cover
74166,10,Tree cover
74298,10,Tree cover
74299,10,Tree cover
74410,10,Tree cover
75024,10,Tree cover
76808,10,Tree cover
76859,10,Tree cover
77763,10,Tree cover
77764,10,Tree cover
77779,10,Tree cover
6727,10,Tree cover
82342,50,Built-up
82587,10,Tree cover
83422,10,Tree cover
83746,10,Tree cover
85048,10,Tree cover
6952,50,Built-up
6963,10,Tree cover
53512,50,Built-up
81993,10,Tree cover
82953,10,Tree cover
85039,10,Tree cover
85379,10,Tree cover
32367,10,Tree cover
53501,20,Shrubland
63773,30,Grassland
80585,20,Shrubland
86857,10,Tree cover
91880,30,Grassland
44777,10,Tree cover
85045,10,Tree cover
85074,10,Tree cover
86886,50,Built-up
87210,10,Tree cover
44918,10,Tree cover
53491,30,Grassland
53839,40,Cropland
68972,30,Grassland
74276,10,Tree cover
80181,10,Tree cover
81405,10,Tree cover
87156,10,Tree cover
65909,10,Tree cover
80978,10,Tree cover
81593,10,Tree cover
81862,10,Tree cover
86084,10,Tree cover
86350,10,Tree cover
86356,10,Tree cover
86847,10,Tree cover
86898,10,Tree cover
86899,10,Tree cover
86925,10,Tree cover
87140,10,Tree cover
87150,10,Tree cover
87172,10,Tree cover
87187,10,Tree cover
87188,10,Tree cover
87209,10,Tree cover
87211,10,Tree cover
87212,10,Tree cover
87214,10,Tree cover
69092,10,Tree cover
69183,10,Tree cover
76123,10,Tree cover
77039,10,Tree cover
79826,50,Built-up
80669,10,Tree cover
80679,10,Tree cover
80764,10,Tree cover
82920,10,Tree cover
76101,30,Grassland
80033,10,Tree cover
80229,10,Tree cover
80791,10,Tree cover
81025,10,Tree cover
82280,10,Tree cover
82584,10,Tree cover
82586,10,Tree cover
82591,10,Tree cover
82602,10,Tree cover
82848,10,Tree cover
83033,10,Tree cover
83800,10,Tree cover
85036,10,Tree cover
85066,10,Tree cover
85075,10,Tree cover
85192,10,Tree cover
85217,10,Tree cover
85331,10,Tree cover
85465,10,Tree cover
79593,10,Tree cover
84081,10,Tree cover
84105,10,Tree cover
85359,10,Tree cover
86424,10,Tree cover
86929,10,Tree cover
86950,30,Grassland
86953,20,Shrubland
87206,10,Tree cover
91938,30,Grassland
79763,10,Tree cover
79876,10,Tree cover
83786,10,Tree cover
84600,10,Tree cover
84773,10,Tree cover
87159,10,Tree cover
87169,10,Tree cover
87193,10,Tree cover
87198,10,Tree cover
6858,50,Built-up
6890,10,Tree cover
13474,40,Cropland
28890,10,Tree cover
32923,30,Grassland
36758,10,Tree cover
41337,30,Grassland
44422,40,Cropland
47366,10,Tree cover
50811,20,Shrubland
59118,30,Grassland
59540,30,Grassland
61433,10,Tree cover
66968,30,Grassland
70107,10,Tree cover
6865,10,Tree cover
6880,10,Tree cover
9675,10,Tree cover
15414,10,Tree cover
21186,60,Bare / sparse
29221,80,Water
51286,10,Tree cover
59132,60,Bare / sparse
65899,50,Built-up
68922,10,Tree cover
91793,60,Bare / sparse
6878,10,Tree cover
9147,30,Grassland
13503,10,Tree cover
15827,20,Shrubland
25695,10,Tree cover
28783,10,Tree cover
29254,10,Tree cover
31094,10,Tree cover
31126,10,Tree cover
32215,10,Tree cover
36499,30,Grassland
36963,30,Grassland
39116,10,Tree cover
44751,10,Tree cover
47919,10,Tree cover
49243,10,Tree cover
50588,10,Tree cover
50910,10,Tree cover
51369,10,Tree cover
53483,30,Grassland
53496,10,Tree cover
53500,10,Tree cover
53504,30,Grassland
53507,10,Tree cover
53520,80,Water
54055,10,Tree cover
55892,80,Water
56099,30,Grassland
60077,10,Tree cover
61389,10,Tree cover
61480,10,Tree cover
63721,10,Tree cover
64209,30,Grassland
64389,10,Tree cover
68926,10,Tree cover
70943,50,Built-up
91779,30,Grassland
13222,30,Grassland
47859,10,Tree cover
53521,10,Tree cover
53843,10,Tree cover
55446,10,Tree cover
55555,10,Tree cover
61435,10,Tree cover
64373,10,Tree cover
70482,10,Tree cover
13613,10,Tree cover
20054,50,Built-up
20666,80,Water
25653,40,Cropland
25666,10,Tree cover
25674,40,Cropland
25679,40,Cropland
25963,50,Built-up
25978,10,Tree cover
26116,40,Cropland
15380,30,Grassland
15423,10,Tree cover
15698,10,Tree cover
16012,10,Tree cover
16695,10,Tree cover
20785,10,Tree cover
20860,10,Tree cover
20912,10,Tree cover
21011,30,Grassland
21023,10,Tree cover
21125,20,Shrubland
23355,10,Tree cover
25734,10,Tree cover
25790,10,Tree cover
20215,10,Tree cover
20550,10,Tree cover
28935,10,Tree cover
29871,10,Tree cover
31075,80,Water
36551,10,Tree cover
37995,30,Grassland
54091,10,Tree cover
54869,10,Tree cover
59542,30,Grassland
61436,30,Grassland
20220,30,Grassland
21196,10,Tree cover
25761,40,Cropland
29104,10,Tree cover
32978,10,Tree cover
36559,40,Cropland
41336,30,Grassland
50568,10,Tree cover
53845,40,Cropland
54895,20,Shrubland
61572,80,Water
63714,40,Cropland
70360,40,Cropland
20404,20,Shrubland
25881,30,Grassland
29107,30,Grassland
31183,10,Tree cover
32245,30,Grassland
33008,90,Herbaceous wetland
38021,20,Shrubland
39143,10,Tree cover
47830,10,Tree cover
49237,30,Grassland
49737,10,Tree cover
59113,10,Tree cover
59116,40,Cropland
59117,20,Shrubland
59122,20,Shrubland
59141,10,Tree cover
59531,30,Grassland
61442,30,Grassland
69324,10,Tree cover
70794,90,Herbaceous wetland
20786,10,Tree cover
29030,10,Tree cover
29203,10,Tree cover
33117,30,Grassland
38196,30,Grassland
42123,10,Tree cover
48247,10,Tree cover
51067,10,Tree cover
51314,10,Tree cover
70813,10,Tree cover
23040,50,Built-up
29080,40,Cropland
33036,10,Tree cover
35455,10,Tree cover
49888,10,Tree cover
54090,10,Tree cover
59128,50,Built-up
59539,10,Tree cover
59558,10,Tree cover
61521,30,Grassland
25768,10,Tree cover
30365,10,Tree cover
35497,10,Tree cover
44744,10,Tree cover
47053,10,Tree cover
49261,10,Tree cover
51060,10,Tree cover
58595,10,Tree cover
61371,10,Tree cover
61388,10,Tree cover
67859,10,Tree cover
69289,50,Built-up
29206,10,Tree cover
49248,30,Grassland
50882,10,Tree cover
55920,10,Tree cover
59110,10,Tree cover
63717,10,Tree cover
65922,10,Tree cover
69292,10,Tree cover
69328,10,Tree cover
70338,10,Tree cover
70870,10,Tree cover
35201,10,Tree cover
39127,30,Grassland
39150,30,Grassland
41347,10,Tree cover
41359,30,Grassland
49249,30,Grassland
51316,90,Herbaceous wetland
51320,90,Herbaceous wetland
51370,30,Grassland
55416,30,Grassland
55432,30,Grassland
64154,30,Grassland
68935,20,Shrubland
35484,40,Cropland
36818,10,Tree cover
39117,10,Tree cover
41338,10,Tree cover
59127,10,Tree cover
59130,20,Shrubland
65898,10,Tree cover
36549,20,Shrubland
36712,10,Tree cover
36823,40,Cropland
37009,40,Cropland
40537,10,Tree cover
40541,40,Cropland
40542,40,Cropland
41312,10,Tree cover
49285,10,Tree cover
53837,10,Tree cover
60081,10,Tree cover
61412,10,Tree cover
61447,50,Built-up
63770,10,Tree cover
66966,10,Tree cover
70311,10,Tree cover
74257,10,Tree cover
6875,30,Grassland
7573,80,Water
20780,20,Shrubland
20783,10,Tree cover
20942,10,Tree cover
21147,10,Tree cover
21194,10,Tree cover
29152,10,Tree cover
32218,10,Tree cover
32281,10,Tree cover
32774,10,Tree cover
38362,10,Tree cover
38388,30,Grassland
38452,10,Tree cover
13371,10,Tree cover
13464,10,Tree cover
15973,10,Tree cover
29053,10,Tree cover
29257,10,Tree cover
29878,10,Tree cover
33006,10,Tree cover
59109,10,Tree cover
25655,10,Tree cover
28741,10,Tree cover
28899,30,Grassland
29242,10,Tree cover
32206,10,Tree cover
32722,50,Built-up
33136,10,Tree cover
35533,50,Built-up
35785,10,Tree cover
44914,30,Grassland
25664,30,Grassland
29165,50,Built-up
29184,50,Built-up
29201,30,Grassland
31204,30,Grassland
31215,50,Built-up
33126,10,Tree cover
35463,30,Grassland
35519,30,Grassland
36290,10,Tree cover
36533,10,Tree cover
40805,10,Tree cover
41367,10,Tree cover
51343,10,Tree cover
53486,50,Built-up
53515,30,Grassland
29220,50,Built-up
32681,30,Grassland
33113,10,Tree cover
38735,30,Grassland
38736,20,Shrubland
44458,10,Tree cover
44752,30,Grassland
48251,10,Tree cover
50220,10,Tree cover
50240,30,Grassland
53482,50,Built-up
54057,10,Tree cover
54480,10,Tree cover
55896,30,Grassland
59112,10,Tree cover
49916,10,Tree cover
51052,10,Tree cover
51063,10,Tree cover
51135,10,Tree cover
51160,10,Tree cover
54069,10,Tree cover
54078,10,Tree cover
54093,40,Cropland
55058,50,Built-up
55451,10,Tree cover
55453,50,Built-up
55463,30,Grassland
55467,60,Bare / sparse
55053,10,Tree cover
55441,30,Grassland
55442,10,Tree cover
55469,10,Tree cover
56833,20,Shrubland
56836,10,Tree cover
56838,10,Tree cover
59101,10,Tree cover
63678,10,Tree cover
63719,10,Tree cover
63760,10,Tree cover
63861,10,Tree cover
63891,10,Tree cover
63918,10,Tree cover
64271,10,Tree cover
64345,60,Bare / sparse
64388,10,Tree cover
65894,10,Tree cover
