cooperative_id,name,province,district,subdistrict,latitude,longitude,building_band
86020,KOPERASI DESA MERAH PUTIH BALATE JAYA,GORONTALO,KAB. BOALEMO,Paguyaman,0.59750588,122.5435771,> ~5 km / none found
20811,KOPERASI DESA MERAH PUTIH LITO,GORONTALO,KAB. BOALEMO,Paguyaman Pantai,0.5136836,122.5806591,> ~5 km / none found
28898,KOPERASI DESA MERAH PUTIH OLIBU KECAMATAN PAGUYAMAN PANTAI,GORONTALO,KAB. BOALEMO,Paguyaman Pantai,0.5016156,122.6170238,< ~260 m
33235,KOPERASI DESA MERAH PUTIH BUBAA,GORONTALO,KAB. BOALEMO,Paguyaman Pantai,0.54688884,122.5700309,> ~5 km / none found
47819,KOPERASI DESA MERAH PUTIH BUKIT KARYA,GORONTALO,KAB. BOALEMO,Paguyaman Pantai,0.57531014,122.5463848,> ~5 km / none found
47856,KOPERASI DESA MERAH PUTIH LIMBATIHU,GORONTALO,KAB. BOALEMO,Paguyaman Pantai,0.53341662,122.5303358,> ~5 km / none found
51125,KOPERASI DESA MERAH PUTIH APITALAWU KECAMATAN PAGUYAMAN PANTAI,GORONTALO,KAB. BOALEMO,Paguyaman Pantai,0.52329853,122.6076614,> ~5 km / none found
69528,KOPERASI DESA MERAH PUTIH BANGGA PAGUYAMAN PANTAI,GORONTALO,KAB. BOALEMO,Paguyaman Pantai,0.4964848,122.5479248,> ~5 km / none found
83880,KOPERASI DESA MERAH PUTIH TOWAYU,GORONTALO,KAB. BOALEMO,Paguyaman Pantai,0.56883839,122.516608,> ~5 km / none found
1371,KOPERASI DESA MERAH PUTIH TOLANGO,GORONTALO,KAB. GORONTALO UTARA,Anggrek,0.8585392,122.7456798,< ~1 km
2135,KOPERASI DESA MERAH PUTIH HELUMO KECAMATAN ANGGREK,GORONTALO,KAB. GORONTALO UTARA,Anggrek,0.77945879,122.7966362,> ~5 km / none found
4263,KOPERASI DESA MERAH PUTIH IBARAT,GORONTALO,KAB. GORONTALO UTARA,Anggrek,0.850761,122.7600862,> ~5 km / none found
4314,KOPERASI DESA MERAH PUTIH ILOHELUMA ANGGREK,GORONTALO,KAB. GORONTALO UTARA,Anggrek,0.81713007,122.7272163,> ~5 km / none found
5871,KOPERASI DESA MERAH PUTIH HIYALOOILE,GORONTALO,KAB. GORONTALO UTARA,Anggrek,0.79958679,122.7974802,< ~2 km
6791,KOPERASI DESA MERAH PUTIH DUDEPO,GORONTALO,KAB. GORONTALO UTARA,Anggrek,0.89259653,122.7852471,< ~2 km
28823,KOPERASI DESA MERAH PUTIH DATAHU ANGGREK,GORONTALO,KAB. GORONTALO UTARA,Anggrek,0.79787833,122.7697522,> ~5 km / none found
47939,KOPERASI DESA MERAH PUTIH ILANGATA KECAMATAN ANGGREK,GORONTALO,KAB. GORONTALO UTARA,Anggrek,0.84379977,122.7837111,< ~530 m
57430,KOPERASI DESA MERAH PUTIH PUTIANA KECAMATAN ANGGREK,GORONTALO,KAB. GORONTALO UTARA,Anggrek,0.82123095,122.7934572,< ~530 m
57501,KOPERASI DESA MERAH PUTIH TOLONGIO,GORONTALO,KAB. GORONTALO UTARA,Anggrek,0.8005828,122.8287954,> ~5 km / none found
62639,KOPERASI DESA MERAH PUTIH MOOTILANGO KECAMATAN ANGGREK,GORONTALO,KAB. GORONTALO UTARA,Anggrek,0.77055299,122.8253764,on a building cell (<70 m)
64513,KOPERASI DESA MERAH PUTIH LANGGE KECAMATAN ANGGREK,GORONTALO,KAB. GORONTALO UTARA,Anggrek,0.81056951,122.8378632,> ~5 km / none found
80789,KOPERASI DESA MERAH PUTIH POPALO,GORONTALO,KAB. GORONTALO UTARA,Anggrek,0.8139029,122.8172729,> ~5 km / none found
81341,KOPERASI DESA MERAH PUTIH TUTUWOTO KECAMATAN ANGGREK,GORONTALO,KAB. GORONTALO UTARA,Anggrek,0.79392055,122.8411738,< ~530 m
82673,KOPERASI DESA MERAH PUTIH ILODULUNGA,GORONTALO,KAB. GORONTALO UTARA,Anggrek,0.81792147,122.8277662,> ~5 km / none found
4004,KOPERASI DESA MERAH PUTIH BUALO,GORONTALO,KAB. GORONTALO UTARA,Biau,0.96353299,122.2060369,> ~5 km / none found
7218,KOPERASI DESA MERAH PUTIH WINDU GORONTALO UTARA,GORONTALO,KAB. GORONTALO UTARA,Biau,0.99554827,122.2208017,> ~5 km / none found
8808,KOPERASI DESA MERAH PUTIH LUHUTO,GORONTALO,KAB. GORONTALO UTARA,Biau,0.98739992,122.2196073,< ~530 m
10477,KOPERASI DESA MERAH PUTIH TOPI,GORONTALO,KAB. GORONTALO UTARA,Biau,0.991238,122.2423068,> ~5 km / none found
13284,KOPERASI DESA MERAH PUTIH DIDINGGA,GORONTALO,KAB. GORONTALO UTARA,Biau,0.973775,122.2193336,> ~5 km / none found
20570,KOPERASI DESA MERAH PUTIH BIAU GORONTALO UTARA,GORONTALO,KAB. GORONTALO UTARA,Biau,0.99268594,122.2106114,< ~1 km
20677,KOPERASI DESA MERAH PUTIH OMUTO,GORONTALO,KAB. GORONTALO UTARA,Biau,0.9851508,122.2116415,> ~5 km / none found
28804,KOPERASI DESA MERAH PUTIH SEMBIHINGAN,GORONTALO,KAB. GORONTALO UTARA,Biau,0.96866641,122.2405188,> ~5 km / none found
48036,KOPERASI DESA MERAH PUTIH BOHULO,GORONTALO,KAB. GORONTALO UTARA,Biau,0.94342929,122.195684,> ~5 km / none found
73820,KOPERASI DESA MERAH PUTIH POTANGA KECAMATAN BIAU,GORONTALO,KAB. GORONTALO UTARA,Biau,0.93663571,122.1576795,> ~5 km / none found
5877,KOPERASI DESA MERAH PUTIH MOLANTADU,GORONTALO,KAB. GORONTALO UTARA,Tomilito,0.9109354,122.9491117,> ~5 km / none found
11092,KOPERASI DESA MERAH PUTIH MILANGO KECAMATAN TOMILITO,GORONTALO,KAB. GORONTALO UTARA,Tomilito,0.8816156,122.9557957,> ~5 km / none found
11738,KOPERASI DESA MERAH PUTIH HUIDU MELITO,GORONTALO,KAB. GORONTALO UTARA,Tomilito,0.9288385,122.9711776,> ~5 km / none found
20326,KOPERASI DESA MERAH PUTIH TANJUNG KARANG TOMILITO,GORONTALO,KAB. GORONTALO UTARA,Tomilito,0.9398465,122.9876364,< ~2 km
21156,KOPERASI DESA MERAH PUTIH JEMBATAN MERAH GORONTALO UTARA,GORONTALO,KAB. GORONTALO UTARA,Tomilito,0.848857,122.918352,> ~5 km / none found
21192,KOPERASI DESA MERAH PUTIH DAMBALO GORONTALO UTARA,GORONTALO,KAB. GORONTALO UTARA,Tomilito,0.882783,122.94399,> ~5 km / none found
61486,KOPERASI DESA MERAH PUTIH BULANGO RAYA,GORONTALO,KAB. GORONTALO UTARA,Tomilito,0.8928651,122.9530587,> ~5 km / none found
81294,KOPERASI DESA MERAH PUTIH LEYAO,GORONTALO,KAB. GORONTALO UTARA,Tomilito,0.8709109,122.9605528,> ~5 km / none found
83213,KOPERASI DESA MERAH PUTIH MUTIARA LAUT TOMILITO,GORONTALO,KAB. GORONTALO UTARA,Tomilito,0.9637562,122.9493933,> ~5 km / none found
84827,KOPERASI DESA MERAH PUTIH BUBODE,GORONTALO,KAB. GORONTALO UTARA,Tomilito,0.879657,122.9695806,> ~5 km / none found
6965,KOPERASI DESA MERAH PUTIH OTIOLA,GORONTALO,KAB. GORONTALO UTARA,Ponelo Kepulauan,0.8635272,122.88128,> ~5 km / none found
6967,KOPERASI DESA MERAH PUTIH TIHENGO,GORONTALO,KAB. GORONTALO UTARA,Ponelo Kepulauan,0.8587529,122.8925903,< ~260 m
7955,KOPERASI DESA MERAH PUTIH PONELO,GORONTALO,KAB. GORONTALO UTARA,Ponelo Kepulauan,0.8895155,122.8848727,> ~5 km / none found
82818,KOPERASI DESA MERAH PUTIH MALAMBE,GORONTALO,KAB. GORONTALO UTARA,Ponelo Kepulauan,0.8970501,122.8576268,> ~5 km / none found
8984,KOPERASI DESA MERAH PUTIH TOLINGGULA TENGAH,GORONTALO,KAB. GORONTALO UTARA,Tolinggula,1.00194374,122.173361,> ~5 km / none found
10648,KOPERASI DESA MERAH PUTIH CEMPAKA PUTIH TOLINGGULA,GORONTALO,KAB. GORONTALO UTARA,Tolinggula,0.9133839,122.0355549,> ~5 km / none found
13259,KOPERASI DESA MERAH PUTIH PAPUALANGI TOLINGGULA,GORONTALO,KAB. GORONTALO UTARA,Tolinggula,0.97135697,122.0521596,> ~5 km / none found
13498,KOPERASI DESA MERAH PUTIH ILOMANGGA,GORONTALO,KAB. GORONTALO UTARA,Tolinggula,1.00864887,122.1937712,> ~5 km / none found
20177,KOPERASI DESA MERAH PUTIH TOLITE JAYA,GORONTALO,KAB. GORONTALO UTARA,Tolinggula,0.98504169,122.162468,> ~5 km / none found
20432,KOPERASI DESA MERAH PUTIH MOLANGGA,GORONTALO,KAB. GORONTALO UTARA,Tolinggula,1.00768838,122.1854391,> ~5 km / none found
32668,KOPERASI DESA MERAH PUTIH TOLINGGULA PANTAI,GORONTALO,KAB. GORONTALO UTARA,Tolinggula,1.02079625,122.1982674,< ~530 m
33384,KOPERASI DESA MERAH PUTIH ILOTUNGGULA,GORONTALO,KAB. GORONTALO UTARA,Tolinggula,0.98773192,122.1327493,> ~5 km / none found
84373,KOPERASI DESA MERAH PUTIH LIMBATO TOLINGGULA,GORONTALO,KAB. GORONTALO UTARA,Tolinggula,0.95083601,122.0959192,> ~5 km / none found
86279,KOPERASI DESA MERAH PUTIH TOLINGGULA ULU,GORONTALO,KAB. GORONTALO UTARA,Tolinggula,0.99724469,122.1529773,> ~5 km / none found
10634,KOPERASI DESA MERAH PUTIH PULOHENTI,GORONTALO,KAB. GORONTALO UTARA,Sumalata,0.92855411,122.4675424,> ~5 km / none found
10640,KOPERASI DESA MERAH PUTIH MEBONGO,GORONTALO,KAB. GORONTALO UTARA,Sumalata,0.9424362,122.3918717,> ~5 km / none found
20121,KOPERASI DESA MERAH PUTIH BULONTIYO TIMUR,GORONTALO,KAB. GORONTALO UTARA,Sumalata,0.9336005,122.4267137,> ~5 km / none found
28968,KOPERASI DESA MERAH PUTIH LELATO,GORONTALO,KAB. GORONTALO UTARA,Sumalata,0.9950435,122.2624595,> ~5 km / none found
32545,KOPERASI DESA MERAH PUTIH BULONTIYO BARAT,GORONTALO,KAB. GORONTALO UTARA,Sumalata,0.98820953,122.4112467,> ~5 km / none found
43228,KOPERASI DESA MERAH PUTIH KIKIA,GORONTALO,KAB. GORONTALO UTARA,Sumalata,0.9805967,122.2445272,< ~2 km
43248,KOPERASI DESA MERAH PUTIH BULOILA,GORONTALO,KAB. GORONTALO UTARA,Sumalata,0.95409892,122.299773,> ~5 km / none found
82548,KOPERASI DESA MERAH PUTIH HUTAKALO,GORONTALO,KAB. GORONTALO UTARA,Sumalata,1.01141005,122.4524288,> ~5 km / none found
83514,KOPERASI DESA MERAH PUTIH PUNCAK MANDIRI,GORONTALO,KAB. GORONTALO UTARA,Sumalata,0.9978492,122.3364457,> ~5 km / none found
84372,KOPERASI DESA MERAH PUTIH TUMBA GORONTALO UTARA,GORONTALO,KAB. GORONTALO UTARA,Sumalata,0.95084882,122.2742947,> ~5 km / none found
86965,KOPERASI DESA MERAH PUTIH KASIA,GORONTALO,KAB. GORONTALO UTARA,Sumalata,0.96318342,122.3576755,> ~5 km / none found
20335,KOPERASI DESA MERAH PUTIH KETAPANG GENTUMA RAYA,GORONTALO,KAB. GORONTALO UTARA,Gentuma Raya,0.92871587,123.032005,> ~5 km / none found
20883,KOPERASI DESA MERAH PUTIH DUMOLODO,GORONTALO,KAB. GORONTALO UTARA,Gentuma Raya,0.9204746,123.055523,> ~5 km / none found
21137,KOPERASI DESA MERAH PUTIH MOLONGGOTA,GORONTALO,KAB. GORONTALO UTARA,Gentuma Raya,0.92784225,123.0120074,> ~5 km / none found
29142,KOPERASI DESA MERAH PUTIH NANATI JAYA,GORONTALO,KAB. GORONTALO UTARA,Gentuma Raya,0.9272749,123.0385243,< ~530 m
29205,KOPERASI DESA MERAH PUTIH IPILO,GORONTALO,KAB. GORONTALO UTARA,Gentuma Raya,0.898636,123.027431,> ~5 km / none found
29217,KOPERASI DESA MERAH PUTIH PASALAE,GORONTALO,KAB. GORONTALO UTARA,Gentuma Raya,0.93184484,123.0401285,> ~5 km / none found
29218,KOPERASI DESA MERAH PUTIH LANGKE GENTUMA RAYA,GORONTALO,KAB. GORONTALO UTARA,Gentuma Raya,0.79753953,123.0467406,> ~5 km / none found
29226,KOPERASI DESA MERAH PUTIH BOHUSAMI GENTUMA RAYA,GORONTALO,KAB. GORONTALO UTARA,Gentuma Raya,0.92213234,123.0324182,> ~5 km / none found
29241,KOPERASI DESA MERAH PUTIH DURIAN GENTUMA RAYA,GORONTALO,KAB. GORONTALO UTARA,Gentuma Raya,0.83779674,123.0175855,> ~5 km / none found
36490,KOPERASI DESA MERAH PUTIH GENTUMA,GORONTALO,KAB. GORONTALO UTARA,Gentuma Raya,0.91867832,123.0409615,> ~5 km / none found
36536,KOPERASI DESA MERAH PUTIH MOTOMINGO,GORONTALO,KAB. GORONTALO UTARA,Gentuma Raya,0.91125552,123.014718,> ~5 km / none found
20498,KOPERASI DESA MERAH PUTIH MOKONOWU,GORONTALO,KAB. GORONTALO UTARA,Monano,0.8503584,122.6729814,> ~5 km / none found
20775,KOPERASI DESA MERAH PUTIH SOGU,GORONTALO,KAB. GORONTALO UTARA,Monano,0.90383995,122.6658238,< ~530 m
20968,KOPERASI DESA MERAH PUTIH ZURIYATI,GORONTALO,KAB. GORONTALO UTARA,Monano,0.85805422,122.6443676,> ~5 km / none found
28826,KOPERASI DESA MERAH PUTIH GARAPIA,GORONTALO,KAB. GORONTALO UTARA,Monano,0.85728798,122.7223285,> ~5 km / none found
29007,KOPERASI DESA MERAH PUTIH MONANO GORONTALO UTARA,GORONTALO,KAB. GORONTALO UTARA,Monano,0.88515184,122.7012892,< ~1 km
32617,KOPERASI DESA MERAH PUTIH TOLITEHUYU,GORONTALO,KAB. GORONTALO UTARA,Monano,0.9177172,122.6464994,> ~5 km / none found
36745,KOPERASI DESA MERAH PUTIH MONAS,GORONTALO,KAB. GORONTALO UTARA,Monano,0.8833288,122.6872676,on a building cell (<70 m)
46998,KOPERASI DESA MERAH PUTIH DUNU,GORONTALO,KAB. GORONTALO UTARA,Monano,0.9340232,122.6340839,> ~5 km / none found
57462,KOPERASI DESA MERAH PUTIH PILOHULATA,GORONTALO,KAB. GORONTALO UTARA,Monano,0.84095895,122.7017693,> ~5 km / none found
59449,KOPERASI DESA MERAH PUTIH TUDI,GORONTALO,KAB. GORONTALO UTARA,Monano,0.8349542,122.6872697,> ~5 km / none found
28812,KOPERASI DESA MERAH PUTIH BULUWATU,GORONTALO,KAB. GORONTALO UTARA,Sumalata Timur,0.94951299,122.593244,> ~5 km / none found
28960,KOPERASI DESA MERAH PUTIH DEME SATU,GORONTALO,KAB. GORONTALO UTARA,Sumalata Timur,0.91122532,122.5879344,> ~5 km / none found
75028,KOPERASI DESA MERAH PUTIH MOTIHELUMO,GORONTALO,KAB. GORONTALO UTARA,Sumalata Timur,0.88482226,122.5444368,> ~5 km / none found
82667,KOPERASI DESA MERAH PUTIH BULADU KECAMATAN SUMALATA TIMUR,GORONTALO,KAB. GORONTALO UTARA,Sumalata Timur,0.93118261,122.5150994,> ~5 km / none found
82706,KOPERASI DESA MERAH PUTIH BUBALANGO,GORONTALO,KAB. GORONTALO UTARA,Sumalata Timur,1.00157444,122.4669449,> ~5 km / none found
82889,KOPERASI DESA MERAH PUTIH WUBUDU,GORONTALO,KAB. GORONTALO UTARA,Sumalata Timur,0.89498308,122.4997822,> ~5 km / none found
83220,KOPERASI DESA MERAH PUTIH DEME DUA,GORONTALO,KAB. GORONTALO UTARA,Sumalata Timur,0.9013568,122.5466433,> ~5 km / none found
83447,KOPERASI DESA MERAH PUTIH DULUKAPA,GORONTALO,KAB. GORONTALO UTARA,Sumalata Timur,0.91380264,122.5681219,> ~5 km / none found
84502,KOPERASI DESA MERAH PUTIH KOLUWOKA,GORONTALO,KAB. GORONTALO UTARA,Sumalata Timur,0.91811014,122.6134098,> ~5 km / none found
85318,KOPERASI DESA MERAH PUTIH HULAWA KECAMATAN SUMALATA TIMUR,GORONTALO,KAB. GORONTALO UTARA,Sumalata Timur,0.94740433,122.5021413,> ~5 km / none found
44466,KOPERASI DESA MERAH PUTIH CISADANE,GORONTALO,KAB. GORONTALO UTARA,Kwandang,0.83464367,122.9101717,> ~5 km / none found
53981,KOPERASI DESA MERAH PUTIH OMBULODATA GORONTALO UTARA,GORONTALO,KAB. GORONTALO UTARA,Kwandang,0.77857851,122.8449132,on a building cell (<70 m)
59811,KOPERASI DESA MERAH PUTIH MOLUO,GORONTALO,KAB. GORONTALO UTARA,Kwandang,0.8399563,122.9088934,> ~5 km / none found
64566,KOPERASI DESA MERAH PUTIH MOLINGKAPOTO,GORONTALO,KAB. GORONTALO UTARA,Kwandang,0.7858277,122.8754148,> ~5 km / none found
71330,KOPERASI DESA MERAH PUTIH TITIDU,GORONTALO,KAB. GORONTALO UTARA,Kwandang,0.82724021,122.9193305,on a building cell (<70 m)
73628,KOPERASI DESA MERAH PUTIH MOLINGKAPOTO SELATAN,GORONTALO,KAB. GORONTALO UTARA,Kwandang,0.78346596,122.8685563,on a building cell (<70 m)
74962,KOPERASI DESA MERAH PUTIH BUALEMO,GORONTALO,KAB. GORONTALO UTARA,Kwandang,0.7659759,122.9437498,> ~5 km / none found
75032,KOPERASI DESA MERAH PUTIH PONTOLO ATAS,GORONTALO,KAB. GORONTALO UTARA,Kwandang,0.76659494,122.8503755,> ~5 km / none found
75060,KOPERASI DESA MERAH PUTIH BOTUNGOBUNGO KECAMATAN KWANDANG,GORONTALO,KAB. GORONTALO UTARA,Kwandang,0.8058425,122.8617726,> ~5 km / none found
80233,KOPERASI DESA MERAH PUTIH BULALO,GORONTALO,KAB. GORONTALO UTARA,Kwandang,0.82853285,122.8965038,on a building cell (<70 m)
81509,KOPERASI DESA MERAH PUTIH PONTOLO KWANDANG,GORONTALO,KAB. GORONTALO UTARA,Kwandang,0.77355791,122.8652402,< ~260 m
82570,KOPERASI DESA MERAH PUTIH LEBOTO,GORONTALO,KAB. GORONTALO UTARA,Kwandang,0.80874266,122.8874252,> ~5 km / none found
82646,KOPERASI DESA MERAH PUTIH ALATA KARYA,GORONTALO,KAB. GORONTALO UTARA,Kwandang,0.80317387,122.9070217,< ~530 m
82794,KOPERASI DESA MERAH PUTIH BOTUWOMBATO,GORONTALO,KAB. GORONTALO UTARA,Kwandang,0.76528092,122.8738894,> ~5 km / none found
83471,KOPERASI DESA MERAH PUTIH KATIALADA,GORONTALO,KAB. GORONTALO UTARA,Kwandang,0.84882026,122.9076002,< ~260 m
87318,KOPERASI DESA MERAH PUTIH MOOTINELO KWANDANG,GORONTALO,KAB. GORONTALO UTARA,Kwandang,0.8004075,122.8780414,> ~5 km / none found
87451,KOPERASI DESA MERAH PUTIH MASURU,GORONTALO,KAB. GORONTALO UTARA,Kwandang,0.82500576,122.95165584,> ~5 km / none found
87539,KOPERASI DESA MERAH PUTIH POSSO KECAMATAN KWANDANG,GORONTALO,KAB. GORONTALO UTARA,Kwandang,0.81031112,122.91771578,> ~5 km / none found
47849,KOPERASI DESA MERAH PUTIH SIGASO,GORONTALO,KAB. GORONTALO UTARA,Atinggola,0.84272622,123.104937,> ~5 km / none found
47952,KOPERASI DESA MERAH PUTIH KOTAJIN,GORONTALO,KAB. GORONTALO UTARA,Atinggola,0.90084683,123.1106039,> ~5 km / none found
50527,KOPERASI DESA MERAH PUTIH OLUHUTA ATINGGOLA,GORONTALO,KAB. GORONTALO UTARA,Atinggola,0.91375835,123.100802,> ~5 km / none found
57614,KOPERASI DESA MERAH PUTIH IMANA,GORONTALO,KAB. GORONTALO UTARA,Atinggola,0.905517,123.088104,> ~5 km / none found
57652,KOPERASI DESA MERAH PUTIH POSONO,GORONTALO,KAB. GORONTALO UTARA,Atinggola,0.83130993,123.1326213,> ~5 km / none found
58274,KOPERASI DESA MERAH PUTIH PINONTOYONGA,GORONTALO,KAB. GORONTALO UTARA,Atinggola,0.88765559,123.123751,> ~5 km / none found
58284,KOPERASI DESA MERAH PUTIH KOTAJIN UTARA,GORONTALO,KAB. GORONTALO UTARA,Atinggola,0.9259079,123.1083855,> ~5 km / none found
58286,KOPERASI DESA MERAH PUTIH BUATA KECAMATAN ATINGGOLA,GORONTALO,KAB. GORONTALO UTARA,Atinggola,0.79941057,123.1630222,> ~5 km / none found
58288,KOPERASI DESA MERAH PUTIH MONGGUPO,GORONTALO,KAB. GORONTALO UTARA,Atinggola,0.89271858,123.1081275,> ~5 km / none found
68868,KOPERASI DESA MERAH PUTIH TOMBULILATO KECAMATAN ATINGGOLA,GORONTALO,KAB. GORONTALO UTARA,Atinggola,0.80542599,123.2167563,> ~5 km / none found
68873,KOPERASI DESA MERAH PUTIH ILOHELUMA KECAMATAN ATINGGOLA,GORONTALO,KAB. GORONTALO UTARA,Atinggola,0.88627744,123.0731017,> ~5 km / none found
68874,KOPERASI DESA MERAH PUTIH BINTANA,GORONTALO,KAB. GORONTALO UTARA,Atinggola,0.88737569,123.1173814,> ~5 km / none found
71111,KOPERASI DESA MERAH PUTIH ILOMATA KECAMATAN ATINGGOLA,GORONTALO,KAB. GORONTALO UTARA,Atinggola,0.84199809,123.0784714,> ~5 km / none found
83380,KOPERASI DESA MERAH PUTIH WAPALO,GORONTALO,KAB. GORONTALO UTARA,Atinggola,0.84582543,123.0552437,> ~5 km / none found
1507,KOPERASI DESA MERAH PUTIH TIRTO ASRI,GORONTALO,KAB. POHUWATO,Taluditi,0.6245413,121.8704065,> ~5 km / none found
5241,KOPERASI DESA MERAH PUTIH PANCA KARSA I,GORONTALO,KAB. POHUWATO,Taluditi,0.59854522,121.8040168,> ~5 km / none found
11869,KOPERASI DESA MERAH PUTIH PUNCAK JAYA KECAMATAN TALUDITI,GORONTALO,KAB. POHUWATO,Taluditi,0.75428865,121.8943539,> ~5 km / none found
13187,KOPERASI DESA MERAH PUTIH KALIMAS KECAMATAN TALUDITI,GORONTALO,KAB. POHUWATO,Taluditi,0.65045082,121.8730771,> ~5 km / none found
15557,KOPERASI DESA MERAH PUTIH MALANGO,GORONTALO,KAB. POHUWATO,Taluditi,0.7497247,121.7693866,> ~5 km / none found
31534,KOPERASI DESA MERAH PUTIH MAKARTI JAYA KECAMATAN TALUDITI,GORONTALO,KAB. POHUWATO,Taluditi,0.82660268,121.8212007,> ~5 km / none found
35448,KOPERASI DESA MERAH PUTIH PANCA KARSA II,GORONTALO,KAB. POHUWATO,Taluditi,0.63300838,121.8161363,on a building cell (<70 m)
1517,KOPERASI DESA MERAH PUTIH LEMITO UTARA,GORONTALO,KAB. POHUWATO,Lemito,0.59123889,121.5706822,> ~5 km / none found
28900,KOPERASI DESA MERAH PUTIH SUKA DAMAI KECAMATAN LEMITO,GORONTALO,KAB. POHUWATO,Lemito,0.60158066,121.6394494,> ~5 km / none found
32546,KOPERASI DESA MERAH PUTIH WONGGARASI BARAT,GORONTALO,KAB. POHUWATO,Lemito,0.59058504,121.5865155,> ~5 km / none found
39439,KOPERASI DESA MERAH PUTIH LEMITO,GORONTALO,KAB. POHUWATO,Lemito,0.5540179,121.5841349,> ~5 km / none found
44633,KOPERASI DESA MERAH PUTIH KENARI KECAMATAN LEMITO,GORONTALO,KAB. POHUWATO,Lemito,0.60663551,121.5590784,> ~5 km / none found
44746,KOPERASI DESA MERAH PUTIH BABALONGE,GORONTALO,KAB. POHUWATO,Lemito,0.56252621,121.5275673,> ~5 km / none found
51124,KOPERASI DESA MERAH PUTIH WONGGARASI TENGAH,GORONTALO,KAB. POHUWATO,Lemito,0.73948654,121.5903859,> ~5 km / none found
53740,KOPERASI DESA MERAH PUTIH LOMULI KECAMATAN LEMITO,GORONTALO,KAB. POHUWATO,Lemito,0.69304365,121.537561,> ~5 km / none found
1535,KOPERASI DESA MERAH PUTIH TAHELE,GORONTALO,KAB. POHUWATO,Popayato Timur,0.53631736,121.4792794,> ~5 km / none found
9825,KOPERASI DESA MERAH PUTIH LONDOUN,GORONTALO,KAB. POHUWATO,Popayato Timur,0.69446885,121.4708089,> ~5 km / none found
15796,KOPERASI DESA MERAH PUTIH KELAPA LIMA KECAMATAN POPAYATO TIMUR,GORONTALO,KAB. POHUWATO,Popayato Timur,0.7115815,121.5009786,> ~5 km / none found
15829,KOPERASI DESA MERAH PUTIH MILANGODAA,GORONTALO,KAB. POHUWATO,Popayato Timur,0.53362844,121.5045602,> ~5 km / none found
32473,KOPERASI DESA MERAH PUTIH MALEO KECAMATAN POPAYATO TIMUR,GORONTALO,KAB. POHUWATO,Popayato Timur,0.5186165,121.4812516,> ~5 km / none found
35385,KOPERASI DESA MERAH PUTIH BUNTO,GORONTALO,KAB. POHUWATO,Popayato Timur,0.50275294,121.5010351,> ~5 km / none found
35431,KOPERASI DESA MERAH PUTIH MARISA KECAMATAN POPAYATO TIMUR,GORONTALO,KAB. POHUWATO,Popayato Timur,0.70197784,121.4354998,> ~5 km / none found
1548,KOPERASI DESA MERAH PUTIH POPAYA,GORONTALO,KAB. POHUWATO,Dengilo,0.53762415,122.0632157,> ~5 km / none found
1576,KOPERASI DESA MERAH PUTIH PADENGO,GORONTALO,KAB. POHUWATO,Dengilo,0.55580491,122.1136107,> ~5 km / none found
3399,KOPERASI DESA MERAH PUTIH SIPAYO,GORONTALO,KAB. POHUWATO,Dengilo,0.53762415,122.0632157,> ~5 km / none found
44627,KOPERASI DESA MERAH PUTIH KARANGETANG KECAMATAN DENGILO,GORONTALO,KAB. POHUWATO,Dengilo,0.53898763,122.1161914,> ~5 km / none found
80231,KOPERASI DESA MERAH PUTIH HUTA MOPUTI,GORONTALO,KAB. POHUWATO,Dengilo,0.52856007,122.1070764,< ~2 km
84763,KOPERASI DESA MERAH PUTIH KARYA BARU KECAMATAN DENGILO,GORONTALO,KAB. POHUWATO,Dengilo,0.71722483,122.0764027,> ~5 km / none found
1565,KOPERASI DESA MERAH PUTIH MOTOLOHU,GORONTALO,KAB. POHUWATO,Randangan,0.5261405,121.8042491,> ~5 km / none found
8767,KOPERASI DESA MERAH PUTIH MOTOLOHU SELATAN,GORONTALO,KAB. POHUWATO,Randangan,0.51921587,121.8090034,< ~530 m
23129,KOPERASI DESA MERAH PUTIH HUYULA KECAMATAN RANDANGAN,GORONTALO,KAB. POHUWATO,Randangan,0.50621671,121.8081934,> ~5 km / none found
51165,KOPERASI DESA MERAH PUTIH PALAMBANE,GORONTALO,KAB. POHUWATO,Randangan,0.52325328,121.7536902,> ~5 km / none found
61487,KOPERASI DESA MERAH PUTIH SARIMURNI,GORONTALO,KAB. POHUWATO,Randangan,0.56195938,121.7796292,> ~5 km / none found
61526,KOPERASI DESA MERAH PUTIH BANUROJA,GORONTALO,KAB. POHUWATO,Randangan,0.54509138,121.7970604,> ~5 km / none found
62066,KOPERASI DESA MERAH PUTIH MANUNGGAL KARYA KECAMATAN RANDANGAN,GORONTALO,KAB. POHUWATO,Randangan,0.5416835,121.8125667,< ~260 m
62103,KOPERASI DESA MERAH PUTIH SIDORUKUN KECAMATAN RANDANGAN,GORONTALO,KAB. POHUWATO,Randangan,0.56504779,121.7414833,> ~5 km / none found
79721,KOPERASI DESA MERAH PUTIH OMAYUWA,GORONTALO,KAB. POHUWATO,Randangan,0.52003672,121.8318854,> ~5 km / none found
80215,KOPERASI DESA MERAH PUTIH IMBODU,GORONTALO,KAB. POHUWATO,Randangan,0.46214296,121.8289751,> ~5 km / none found
84825,KOPERASI DESA MERAH PUTIH AYULA,GORONTALO,KAB. POHUWATO,Randangan,0.55106098,121.8300628,< ~2 km
