cooperative_id,cooperative,province,district,subdistrict,latitude,longitude,in_cemetery,cemetery_name,cemetery_osm_id,cemetery_depth_m,dist_cemetery_m,in_farmland,farmland_name,farmland_osm_id,farmland_depth_m,dist_farmland_m,in_marketplace,marketplace_name,marketplace_osm_id,marketplace_depth_m,dist_marketplace_m,dist_village_m,dist_worship_m,farmland_polygon_km2,farmland_polygon_villages,farmland_polygon_coarse,dist_village_core_m,outside_village_core,land_status,land_surveyor,own_cell_pop,pop_within_1_4km,km_non_track,km_any_road,roadside,imagery_url,near_people,deep_in_field,landcover_code,landcover,confirmed_agricultural
91578,KOPERASI DESA MERAH PUTIH AIKIMA,PAPUA PEGUNUNGAN,KAB. JAYAWIJAYA,Pisugi,-4.02879193,138.95908801,False,,-1,,8400.2,True,,618996893,313.2,0.0,False,,-1,,4788.8,1023.9,3049.5,0.805,0,False,1023.9,True,Tidak Ada Lahan,,33.0,3253.0,0.66,0.66,False,"https://www.google.com/maps/@-4.02879193,138.95908801,250m/data=!3m1!1e3",True,True,30,Grassland,False
61083,KOPERASI DESA MERAH PUTIH PAKETINGAN,JAWA TENGAH,KAB. CILACAP,Sampang,-7.59104714,109.1865101,False,,-1,,1925.0,True,,681329151,312.5,0.0,False,,-1,,9635.6,652.1,1476.9,3.451,0,False,652.1,False,Terverifikasi,Agrinas,264.0,23747.0,0.396,0.396,False,"https://www.google.com/maps/@-7.59104714,109.1865101,250m/data=!3m1!1e3",True,True,40,Cropland,True
85072,KOPERASI DESA MERAH PUTIH SYARIAH GAMPONG KUALA DUA KECAMATAN MUARA BATU,ACEH,KAB. ACEH UTARA,Muara Batu,5.24306124,96.92351268,False,,-1,,5241.5,True,,5478655,310.7,0.0,False,,-1,,15872.4,662.6,973.2,17.287,0,False,662.6,False,,,38.0,25476.0,0.264,0.132,True,"https://www.google.com/maps/@5.24306124,96.92351268,250m/data=!3m1!1e3",True,True,40,Cropland,True
67639,KOPERASI DESA MERAH PUTIH BANYUASIH KECAMATAN BANYUSARI,JAWA BARAT,KAB. KARAWANG,Banyusari,-6.27931269,107.5318186,False,,-1,,6120.3,True,,432556928,309.5,0.0,False,,-1,,8643.0,1571.7,4238.6,8.987,0,False,1571.7,True,Terverifikasi,Agrinas,0.0,28178.0,1.188,0.264,False,"https://www.google.com/maps/@-6.27931269,107.5318186,250m/data=!3m1!1e3",True,True,40,Cropland,True
86297,KOPERASI DESA MERAH PUTIH SYARIAH GAMPONG LEUPE,ACEH,KAB. ACEH UTARA,Pirak Timu,5.00829773,97.28723577,False,,-1,,6348.7,True,,351852353,309.0,0.0,False,,-1,,5615.1,572.8,2371.4,13.071,0,False,572.8,False,,,1.0,8603.0,0.264,0.264,False,"https://www.google.com/maps/@5.00829773,97.28723577,250m/data=!3m1!1e3",True,True,40,Cropland,True
53414,KOPERASI KELURAHAN MERAH PUTIH MERDEKA KECAMATAN KUPANG TIMUR,NUSA TENGGARA TIMUR,KAB. KUPANG,Kupang Timur,-10.08295686,123.76411178,False,,-1,,11944.0,True,Sawah,11865783,307.9,0.0,False,,-1,,6275.4,692.2,3780.7,30.601,0,False,692.2,False,Tidak Ada Lahan,,0.0,4058.0,0.396,0.396,False,"https://www.google.com/maps/@-10.08295686,123.76411178,250m/data=!3m1!1e3",True,True,60,Bare / sparse,False
141,KOPERASI DESA MERAH PUTIH WAHAS KECAMATAN BALONGPANGGANG,JAWA TIMUR,KAB. GRESIK,Balongpanggang,-7.28824956,112.4296467,False,,-1,,16697.3,True,,1473502049,307.5,0.0,False,,-1,,2385.9,220.0,7579.0,3.035,1,False,220.0,False,Terverifikasi,Agrinas,1155.0,30943.0,0.528,0.528,False,"https://www.google.com/maps/@-7.28824956,112.4296467,250m/data=!3m1!1e3",True,True,40,Cropland,True
1835,KOPERASI DESA MERAH PUTIH NGASIN KECAMATAN BALONGPANGGANG,JAWA TIMUR,KAB. GRESIK,Balongpanggang,-7.22027553,112.4566419,False,,-1,,11203.9,True,,1476745348,307.2,0.0,False,,-1,,5275.1,233.5,1285.1,4.35,1,False,233.5,False,Terverifikasi,KOPERASI,1399.0,16630.0,0.396,0.396,False,"https://www.google.com/maps/@-7.22027553,112.4566419,250m/data=!3m1!1e3",True,True,40,Cropland,True
49470,KOPERASI KELURAHAN MERAH PUTIH BONTORAMBA JENEPONTO,SULAWESI SELATAN,KAB. JENEPONTO,Bontoramba,-5.5922672,119.6843505,False,,-1,,3931.3,True,Sawah Tadah Hujan,3238764,306.7,0.0,False,,-1,,8933.4,0.0,432.3,2.523,0,False,0.0,False,Tidak Ada Lahan,,536.0,11681.0,0.396,0.396,False,"https://www.google.com/maps/@-5.5922672,119.6843505,250m/data=!3m1!1e3",True,True,40,Cropland,True
20940,KOPERASI DESA MERAH PUTIH KALIMALANG KECAMATAN SUKOREJO,JAWA TIMUR,KAB. PONOROGO,Sukorejo,-7.89125258,111.4369271,False,,-1,,4700.9,True,,679548519,302.1,0.0,False,,-1,,4087.5,1543.1,3361.7,6.031,0,False,1543.1,True,Terverifikasi,Agrinas,4.0,21906.0,1.056,0.0,True,"https://www.google.com/maps/@-7.89125258,111.4369271,250m/data=!3m1!1e3",True,True,40,Cropland,True
67055,KOPERASI DESA MERAH PUTIH SYARIAH GAMPONG MANYANG LANCOK,ACEH,KAB. PIDIE JAYA,Meureudu,5.22502609,96.24969007,False,,-1,,37052.3,True,,428163929,301.5,0.0,False,,-1,,31520.8,788.9,630.6,2.233,0,False,630.6,False,Sedang Diverifikasi,KOPERASI,231.0,19560.0,0.264,0.264,False,"https://www.google.com/maps/@5.22502609,96.24969007,250m/data=!3m1!1e3",True,True,40,Cropland,True
59072,KOPERASI DESA MERAH PUTIH SINGKILWETAN SINGKILKULON,JAWA TENGAH,KAB. PURWOREJO,Ngombol,-7.80915344,109.9563581,False,,-1,,4080.2,True,,1005604008,301.5,0.0,False,,-1,,4428.7,500.7,506.3,0.867,0,False,500.7,False,Terverifikasi,Agrinas,93.0,11570.0,0.0,0.0,True,"https://www.google.com/maps/@-7.80915344,109.9563581,250m/data=!3m1!1e3",True,True,40,Cropland,True
66728,KOPERASI DESA MERAH PUTIH SYARIAH GAMPONG KEEH,ACEH,KAB. ACEH UTARA,Meurah Mulia,5.08431412,97.2203808,False,,-1,,6154.7,True,,5247593,300.2,0.0,False,,-1,,5935.8,536.6,3327.4,31.447,1,False,536.6,False,Tidak Ada Lahan,,608.0,27110.0,0.264,0.264,False,"https://www.google.com/maps/@5.08431412,97.2203808,250m/data=!3m1!1e3",True,True,40,Cropland,True
32464,KOPERASI DESA MERAH PUTIH GUNUNG SARI KECAMATAN ALOK,NUSA TENGGARA TIMUR,KAB. SIKKA,Alok,-8.35901054,122.2923466,False,,-1,,32322.1,True,,19364620,299.9,0.0,False,,-1,,30328.3,768.7,13916.2,4.627,0,False,768.7,False,Sedang Diverifikasi,KOPERASI,0.0,1023.0,0.66,0.264,False,"https://www.google.com/maps/@-8.35901054,122.2923466,250m/data=!3m1!1e3",True,True,10,Tree cover,False
81852,KOPERASI DESA MERAH PUTIH TUGU KECAMATAN PURWOASRI KABUPATEN KEDIRI,JAWA TIMUR,KAB. KEDIRI,Purwoasri,-7.63898034,112.1365244,False,,-1,,1107.3,True,,1431337041,299.6,0.0,False,,-1,,2831.8,122.6,2544.0,0.558,1,False,122.6,False,Terverifikasi,Agrinas,58.0,20844.0,0.264,0.264,False,"https://www.google.com/maps/@-7.63898034,112.1365244,250m/data=!3m1!1e3",True,True,10,Tree cover,False
87572,KOPERASI DESA MERAH PUTIH KAMPUNG PIPITMO,PAPUA PEGUNUNGAN,KAB. JAYAWIJAYA,Wouma,-4.11630065,138.9591621,False,,-1,,1223.3,True,,585851313,296.3,0.0,False,,-1,,1597.1,1965.1,1534.4,1.482,0,False,1534.4,True,,,107.0,24096.0,0.528,0.528,False,"https://www.google.com/maps/@-4.11630065,138.9591621,250m/data=!3m1!1e3",True,True,30,Grassland,False
33451,KOPERASI DESA MERAH PUTIH SYARIAH GAMPONG DEUNONG,ACEH,KAB. ACEH BESAR,Darul Imarah,5.49136982,95.31657725,False,,-1,,2549.3,True,,6231599,296.3,0.0,False,,-1,,2965.4,737.5,1445.9,4.425,0,False,737.5,False,Terverifikasi,Agrinas,326.0,28113.0,0.264,0.264,False,"https://www.google.com/maps/@5.49136982,95.31657725,250m/data=!3m1!1e3",True,True,40,Cropland,True
40285,KOPERASI DESA MERAH PUTIH SIDODADI KECAMATAN MEJAYAN,JAWA TIMUR,KAB. MADIUN,Mejayan,-7.56105799,111.6791948,False,,-1,,1544.8,True,,667421218,294.7,0.0,False,,-1,,1985.9,1077.6,1081.1,1.8,0,False,1077.6,True,Terverifikasi,Agrinas,373.0,23469.0,0.0,0.0,True,"https://www.google.com/maps/@-7.56105799,111.6791948,250m/data=!3m1!1e3",True,True,40,Cropland,True
33463,KOPERASI DESA MERAH PUTIH SYARIAH GAMPONG MEUNASAH CUT,ACEH,KAB. ACEH BESAR,Lhoknga,5.49891046,95.24099261,False,,-1,,2459.1,True,,6227871,294.6,0.0,False,,-1,,7173.2,476.4,790.9,8.374,0,False,476.4,False,Sedang Diverifikasi,KOPERASI,566.0,22251.0,0.264,0.0,True,"https://www.google.com/maps/@5.49891046,95.24099261,250m/data=!3m1!1e3",True,True,40,Cropland,True
44039,KOPERASI DESA MERAH PUTIH KRANGGAN KECAMATAN GEGER,JAWA TIMUR,KAB. MADIUN,Geger,-7.66963544,111.5169309,False,,-1,,2317.5,True,,1204070535,294.1,0.0,False,,-1,,3235.0,505.6,1348.4,10.655,0,False,505.6,False,Terverifikasi,KOPERASI,538.0,64525.0,0.264,0.132,True,"https://www.google.com/maps/@-7.66963544,111.5169309,250m/data=!3m1!1e3",True,True,40,Cropland,True
41304,KOPERASI DESA MERAH PUTIH TANARAING,NUSA TENGGARA TIMUR,KAB. SUMBA TIMUR,Rindi,-9.96730074,120.7706066,False,,-1,,36335.0,True,,506768392,293.1,0.0,False,,-1,,14436.8,1087.0,10058.9,4.158,0,False,1087.0,True,Terverifikasi,Agrinas,0.0,1203.0,0.924,0.924,False,"https://www.google.com/maps/@-9.96730074,120.7706066,250m/data=!3m1!1e3",True,True,40,Cropland,True
51851,KOPERASI DESA MERAH PUTIH SYARIAH KAMPONG JEUMPA,ACEH,KAB. PIDIE,Glumpang Tiga,5.24793925,96.01965583,False,,-1,,16785.4,True,,1118006698,292.5,0.0,False,,-1,,11219.7,378.7,680.1,2.56,0,False,378.7,False,,,232.0,22007.0,0.0,0.0,True,"https://www.google.com/maps/@5.24793925,96.01965583,250m/data=!3m1!1e3",True,True,40,Cropland,True
